dataset_id,species_id,protocol_id,start_date,end_date
,1410,348,2017-02-06,
,1411,60,1970-01-01,2011-03-20
,1411,174,2011-03-21,2017-02-05
,1411,353,2017-02-06,
,1412,56,1970-01-01,2011-03-20
,1412,156,2011-03-21,2012-02-27
,1412,247,2012-02-28,
,1413,86,1970-01-01,2011-03-20
,1413,139,2011-03-21,
,1414,179,1970-01-01,2017-02-05
,1414,357,2017-02-06,
,1415,60,1970-01-01,2011-03-20
,1415,316,2011-03-21,2017-02-05
,1415,351,2017-02-06,
,1416,60,1970-01-01,2011-03-20
,1416,174,2011-03-21,2017-02-05
,1416,353,2017-02-06,
,1417,57,1970-01-01,2011-03-20
,1417,132,2011-03-21,2012-02-27
,1417,252,2012-02-28,
,1418,60,1970-01-01,2011-03-20
,1418,174,2011-03-21,2017-02-05
,1418,353,2017-02-06,
,1419,60,1970-01-01,2011-03-20
,1419,174,2011-03-21,2017-02-05
,1419,353,2017-02-06,
,1420,165,1970-01-01,
,1421,60,1970-01-01,2011-03-20
,1421,174,2011-03-21,2017-02-05
,1421,353,2017-02-06,
,1422,165,1970-01-01,
,1423,75,1970-01-01,2011-03-20
,1423,163,2011-03-21,
,1424,320,1970-01-01,
,1425,317,1970-01-01,
,1426,162,1970-01-01,2016-02-10
,1426,318,2016-02-11,2020-02-16
,1426,391,2020-02-17,
,1427,319,1970-01-01,2019-02-04
,1427,375,2019-02-05,
,1428,320,1970-01-01,
,1429,42,1970-01-01,2011-03-20
,1429,205,2011-03-21,2012-02-27
,1429,229,2012-02-28,
,1430,106,1970-01-01,2011-03-20
,1430,218,2011-03-21,2012-02-27
,1430,241,2012-02-28,
,1431,36,1970-01-01,2011-03-20
,1431,209,2011-03-21,2012-02-27
,1431,233,2012-02-28,
,1432,36,1970-01-01,2011-03-20
,1432,209,2011-03-21,2012-02-27
,1432,321,2012-02-28,
,1433,43,1970-01-01,2011-03-20
,1433,203,2011-03-21,2012-02-27
,1433,227,2012-02-28,
,1434,38,1970-01-01,2011-03-20
,1434,200,2011-03-21,2012-02-27
,1434,223,2012-02-28,
,1435,43,1970-01-01,2011-03-20
,1435,203,2011-03-21,2012-02-27
,1435,227,2012-02-28,
,1436,38,1970-01-01,2011-03-20
,1436,201,2011-03-21,2012-02-27
,1436,224,2012-02-28,
,1437,36,1970-01-01,2011-03-20
,1437,209,2011-03-21,2012-02-27
,1437,321,2012-02-28,
,1438,36,1970-01-01,2011-03-20
,1438,209,2011-03-21,2012-02-27
,1438,233,2012-02-28,
,1439,37,1970-01-01,2011-03-20
,1439,210,2011-03-21,2012-02-27
,1439,234,2012-02-28,
,1440,43,1970-01-01,2011-03-20
,1440,203,2011-03-21,2012-02-27
,1440,227,2012-02-28,
,1441,43,1970-01-01,2011-03-20
,1441,203,2011-03-21,2012-02-27
,1441,227,2012-02-28,
,1442,204,2011-03-21,2012-02-27
,1442,228,2012-02-28,
,1443,41,1970-01-01,2011-03-20
,1443,214,2011-03-21,2012-02-27
,1443,242,2012-02-28,
,1444,41,1970-01-01,2011-03-20
,1444,214,2011-03-21,2012-02-27
,1444,238,2012-02-28,
,1445,38,1970-01-01,2011-03-20
,1445,200,2011-03-21,2012-02-27
,1445,223,2012-02-28,
,1446,36,1970-01-01,2011-03-20
,1446,209,2011-03-21,2012-02-27
,1446,233,2012-02-28,
,1447,36,1970-01-01,2011-03-20
,1447,209,2011-03-21,2012-02-27
,1447,233,2012-02-28,
,1448,36,1970-01-01,2011-03-20
,1448,209,2011-03-21,2012-02-27
,1448,233,2012-02-28,
,1449,38,1970-01-01,2011-03-20
,1449,200,2011-03-21,2012-02-27
,1449,223,2012-02-28,
,1450,36,1970-01-01,2011-03-20
,1450,209,2011-03-21,2012-02-27
,1450,321,2012-02-28,
,1451,204,2011-03-21,2012-02-27
,1451,228,2012-02-28,
,1452,36,1970-01-01,2011-03-20
,1452,209,2011-03-21,2012-02-27
,1452,233,2012-02-28,
,1453,38,1970-01-01,2011-03-20
,1453,200,2011-03-21,2012-02-27
,1453,223,2012-02-28,
,1454,38,1970-01-01,2011-03-20
,1454,200,2011-03-21,2012-02-27
,1454,223,2012-02-28,
,1455,36,1970-01-01,2011-03-20
,1455,209,2011-03-21,2012-02-27
,1455,321,2012-02-28,
,1456,36,1970-01-01,2011-03-20
,1456,209,2011-03-21,2012-02-27
,1456,321,2012-02-28,
,1457,38,1970-01-01,2011-03-20
,1457,200,2011-03-21,2012-02-27
,1457,255,2012-02-28,
,1458,36,1970-01-01,2011-03-20
,1458,209,2011-03-21,2012-02-27
,1458,233,2012-02-28,
,1459,38,1970-01-01,2011-03-20
,1459,200,2011-03-21,2012-02-27
,1459,223,2012-02-28,
,1460,38,1970-01-01,2011-03-20
,1460,200,2011-03-21,2012-02-27
,1460,223,2012-02-28,
,1461,36,1970-01-01,2011-03-20
,1461,209,2011-03-21,2012-02-27
,1461,321,2012-02-28,
,1462,36,1970-01-01,2011-03-20
,1462,209,2011-03-21,2012-02-27
,1462,321,2012-02-28,
,1463,36,1970-01-01,2011-03-20
,1463,209,2011-03-21,2012-02-27
,1463,321,2012-02-28,
,1464,43,1970-01-01,2011-03-20
,1464,203,2011-03-21,2012-02-27
,1464,227,2012-02-28,
,1465,43,1970-01-01,2011-03-20
,1465,203,2011-03-21,2012-02-27
,1465,227,2012-02-28,
,1466,36,1970-01-01,2011-03-20
,1466,209,2011-03-21,2012-02-27
,1466,321,2012-02-28,
,1467,41,1970-01-01,2011-03-20
,1467,214,2011-03-21,2012-02-27
,1467,238,2012-02-28,
,1468,36,1970-01-01,2011-03-20
,1468,209,2011-03-21,2012-02-27
,1468,321,2012-02-28,
,1469,36,1970-01-01,2011-03-20
,1469,210,2011-03-21,2012-02-27
,1469,265,2012-02-28,
,1470,36,1970-01-01,2011-03-20
,1470,209,2011-03-21,2012-02-27
,1470,321,2012-02-28,
,1471,36,1970-01-01,2011-03-20
,1471,209,2011-03-21,2012-02-27
,1471,233,2012-02-28,
,1472,36,1970-01-01,2011-03-20
,1472,209,2011-03-21,2012-02-27
,1472,233,2012-02-28,
,1473,38,1970-01-01,2011-03-20
,1473,200,2011-03-21,2012-02-27
,1473,223,2012-02-28,
,1474,36,1970-01-01,2011-03-20
,1474,209,2011-03-21,2012-02-27
,1474,313,2012-02-28,
,1475,36,1970-01-01,2011-03-20
,1475,209,2011-03-21,2012-02-27
,1475,313,2012-02-28,
,1476,43,1970-01-01,2011-03-20
,1476,203,2011-03-21,2012-02-27
,1476,227,2012-02-28,
,1477,36,1970-01-01,2011-03-20
,1477,209,2011-03-21,2012-02-27
,1477,321,2012-02-28,
,1478,38,1970-01-01,2011-03-20
,1478,200,2011-03-21,2012-02-27
,1478,223,2012-02-28,
,1479,41,1970-01-01,2011-03-20
,1479,214,2011-03-21,2012-02-27
,1479,238,2012-02-28,
,1480,48,1970-01-01,2011-03-20
,1480,206,2011-03-21,2012-02-27
,1480,230,2012-02-28,
,1481,36,1970-01-01,2011-03-20
,1481,210,2011-03-21,2012-02-27
,1481,234,2012-02-28,
,1482,36,1970-01-01,2011-03-20
,1482,210,2011-03-21,2012-02-27
,1482,322,2012-02-28,
,1483,36,1970-01-01,2011-03-20
,1483,209,2011-03-21,2012-02-27
,1483,321,2012-02-28,
,1484,37,1970-01-01,2011-03-20
,1484,210,2011-03-21,2012-02-27
,1484,234,2012-02-28,
,1485,37,1970-01-01,2011-03-20
,1485,210,2011-03-21,2012-02-27
,1485,234,2012-02-28,
,1486,37,1970-01-01,2011-03-20
,1486,210,2011-03-21,2012-02-27
,1486,234,2012-02-28,
,1487,37,1970-01-01,2011-03-20
,1487,210,2011-03-21,2012-02-27
,1487,234,2012-02-28,
,1488,38,1970-01-01,2011-03-20
,1488,200,2011-03-21,2012-02-27
,1488,223,2012-02-28,
,1489,36,1970-01-01,2011-03-20
,1489,209,2011-03-21,2012-02-27
,1489,233,2012-02-28,
,1490,41,1970-01-01,2011-03-20
,1490,214,2011-03-21,2012-02-27
,1490,238,2012-02-28,
,1491,36,1970-01-01,2011-03-20
,1491,209,2011-03-21,2012-02-27
,1491,233,2012-02-28,
,1492,38,1970-01-01,2011-03-20
,1492,200,2011-03-21,2012-02-27
,1492,223,2012-02-28,
,1493,36,1970-01-01,2011-03-20
,1493,210,2011-03-21,2012-02-27
,1493,234,2012-02-28,
,1494,36,1970-01-01,2011-03-20
,1494,210,2011-03-21,2012-02-27
,1494,234,2012-02-28,
,1495,36,1970-01-01,2011-03-20
,1495,209,2011-03-21,2012-02-27
,1495,321,2012-02-28,
,1496,43,1970-01-01,2011-03-20
,1496,203,2011-03-21,2012-02-27
,1496,227,2012-02-28,
,1497,43,1970-01-01,2011-03-20
,1497,203,2011-03-21,2012-02-27
,1497,227,2012-02-28,
,1498,36,1970-01-01,2011-03-20
,1498,209,2011-03-21,2012-02-27
,1498,321,2012-02-28,
,1499,36,1970-01-01,2011-03-20
,1499,209,2011-03-21,2012-02-27
,1499,233,2012-02-28,
,1500,36,1970-01-01,2011-03-20
,1500,209,2011-03-21,2012-02-27
,1500,321,2012-02-28,
,1501,38,1970-01-01,2011-03-20
,1501,200,2011-03-21,2012-02-27
,1501,223,2012-02-28,
,1502,43,1970-01-01,2011-03-20
,1502,203,2011-03-21,2012-02-27
,1502,227,2012-02-28,
,1503,36,1970-01-01,2011-03-20
,1503,209,2011-03-21,2012-02-27
,1503,233,2012-02-28,
,1504,36,1970-01-01,2011-03-20
,1504,209,2011-03-21,2012-02-27
,1504,313,2012-02-28,
,1505,36,1970-01-01,2011-03-20
,1505,209,2011-03-21,2012-02-27
,1505,233,2012-02-28,
,1506,36,1970-01-01,2011-03-20
,1506,209,2011-03-21,2012-02-27
,1506,321,2012-02-28,
,1507,38,1970-01-01,2011-03-20
,1507,200,2011-03-21,2012-02-27
,1507,223,2012-02-28,
,1508,38,1970-01-01,2011-03-20
,1508,200,2011-03-21,2012-02-27
,1508,223,2012-02-28,
,1509,36,1970-01-01,2011-03-20
,1509,209,2011-03-21,2012-02-27
,1509,233,2012-02-28,
,1510,36,1970-01-01,2011-03-20
,1510,209,2011-03-21,2012-02-27
,1510,233,2012-02-28,
,1511,43,1970-01-01,2011-03-20
,1511,203,2011-03-21,2012-02-27
,1511,227,2012-02-28,
,1591,36,1970-01-01,2011-03-20
,1591,210,2011-03-21,2012-02-27
,1591,234,2012-02-28,
,1592,38,1970-01-01,2011-03-20
,1592,200,2011-03-21,2012-02-27
,1592,223,2012-02-28,
,1593,106,1970-01-01,2011-03-20
,1593,218,2011-03-21,2012-02-27
,1593,241,2012-02-28,
,1594,106,1970-01-01,2011-03-20
,1594,218,2011-03-21,2012-02-27
,1594,241,2012-02-28,
,1595,38,1970-01-01,2011-03-20
,1595,200,2011-03-21,2012-02-27
,1595,223,2012-02-28,
,1596,38,1970-01-01,2011-03-20
,1596,200,2011-03-21,2012-02-27
,1596,223,2012-02-28,
,1597,38,1970-01-01,2011-03-20
,1597,200,2011-03-21,2012-02-27
,1597,223,2012-02-28,
,1598,38,1970-01-01,2011-03-20
,1598,200,2011-03-21,2012-02-27
,1598,223,2012-02-28,
,1599,38,1970-01-01,2011-03-20
,1599,200,2011-03-21,2012-02-27
,1599,223,2012-02-28,
,1600,43,1970-01-01,2011-03-20
,1600,203,2011-03-21,2012-02-27
,1600,227,2012-02-28,
,1601,38,1970-01-01,2011-03-20
,1601,200,2011-03-21,2012-02-27
,1601,223,2012-02-28,
,1602,41,1970-01-01,2011-03-20
,1602,214,2011-03-21,2012-02-27
,1602,242,2012-02-28,
,1603,38,1970-01-01,2011-03-20
,1603,200,2011-03-21,2012-02-27
,1603,223,2012-02-28,
,1604,38,1970-01-01,2011-03-20
,1604,200,2011-03-21,2012-02-27
,1604,223,2012-02-28,
,1605,36,1970-01-01,2011-03-20
,1605,210,2011-03-21,2012-02-27
,1605,234,2012-02-28,
,1606,38,1970-01-01,2011-03-20
,1606,200,2011-03-21,2012-02-27
,1606,223,2012-02-28,
,1607,36,1970-01-01,2011-03-20
,1607,209,2011-03-21,2012-02-27
,1607,233,2012-02-28,
,1608,36,1970-01-01,2011-03-20
,1608,209,2011-03-21,2012-02-27
,1608,233,2012-02-28,
,1609,106,1970-01-01,2011-03-20
,1609,218,2011-03-21,2012-02-27
,1609,241,2012-02-28,
,1610,38,1970-01-01,2011-03-20
,1610,200,2011-03-21,2012-02-27
,1610,223,2012-02-28,
,1611,38,1970-01-01,2011-03-20
,1611,200,2011-03-21,2012-02-27
,1611,223,2012-02-28,
,1612,38,1970-01-01,2011-03-20
,1612,200,2011-03-21,2012-02-27
,1612,223,2012-02-28,
,1613,38,1970-01-01,2011-03-20
,1613,219,2011-03-21,2012-02-27
,1613,223,2012-02-28,
,1614,38,1970-01-01,2011-03-20
,1614,200,2011-03-21,2012-02-27
,1614,223,2012-02-28,
,1615,38,1970-01-01,2011-03-20
,1615,200,2011-03-21,2012-02-27
,1615,223,2012-02-28,
,1616,36,1970-01-01,2011-03-20
,1616,209,2011-03-21,2012-02-27
,1616,233,2012-02-28,
,1617,43,1970-01-01,2011-03-20
,1617,203,2011-03-21,2012-02-27
,1617,227,2012-02-28,
,1618,41,1970-01-01,2011-03-20
,1618,209,2011-03-21,2012-02-27
,1618,321,2012-02-28,
,1619,38,1970-01-01,2011-03-20
,1619,200,2011-03-21,2012-02-27
,1619,223,2012-02-28,
,1620,38,1970-01-01,2011-03-20
,1620,200,2011-03-21,2012-02-27
,1620,223,2012-02-28,
,1621,38,1970-01-01,2011-03-20
,1621,200,2011-03-21,2012-02-27
,1621,223,2012-02-28,
,1622,36,1970-01-01,2011-03-20
,1622,209,2011-03-21,2012-02-27
,1622,321,2012-02-28,
,1623,38,1970-01-01,2011-03-20
,1623,200,2011-03-21,2012-02-27
,1623,223,2012-02-28,
,1624,38,1970-01-01,2011-03-20
,1624,200,2011-03-21,2012-02-27
,1624,223,2012-02-28,
,1625,38,1970-01-01,2011-03-20
,1625,200,2011-03-21,2012-02-27
,1625,223,2012-02-28,
,1626,41,1970-01-01,2011-03-20
,1626,214,2011-03-21,2012-02-27
,1626,238,2012-02-28,
,1627,43,1970-01-01,2011-03-20
,1627,203,2011-03-21,2012-02-27
,1627,227,2012-02-28,
,1628,41,1970-01-01,2011-03-20
,1628,214,2011-03-21,2012-02-27
,1628,242,2012-02-28,
,1629,48,1970-01-01,2011-03-20
,1629,206,2011-03-21,2012-02-27
,1629,230,2012-02-28,
,1630,38,1970-01-01,2011-03-20
,1630,200,2011-03-21,2012-02-27
,1630,223,2012-02-28,
,1631,38,1970-01-01,2011-03-20
,1631,200,2011-03-21,2012-02-27
,1631,223,2012-02-28,
,1632,36,1970-01-01,2011-03-20
,1632,209,2011-03-21,2012-02-27
,1632,233,2012-02-28,
,1633,38,1970-01-01,2011-03-20
,1633,200,2011-03-21,2012-02-27
,1633,223,2012-02-28,
,1634,38,1970-01-01,2011-03-20
,1634,200,2011-03-21,2012-02-27
,1634,223,2012-02-28,
,1635,129,1970-01-01,2011-03-20
,1635,204,2011-03-21,2012-02-27
,1635,228,2012-02-28,
,1636,36,1970-01-01,2011-03-20
,1636,209,2011-03-21,2012-02-27
,1636,233,2012-02-28,
,1637,38,1970-01-01,2011-03-20
,1637,200,2011-03-21,2012-02-27
,1637,223,2012-02-28,
,1638,38,1970-01-01,2011-03-20
,1638,200,2011-03-21,2012-02-27
,1638,226,2012-02-28,
,1639,38,1970-01-01,2011-03-20
,1639,200,2011-03-21,2012-02-27
,1639,226,2012-02-28,
,1640,38,1970-01-01,2011-03-20
,1640,200,2011-03-21,2012-02-27
,1640,226,2012-02-28,
,1641,43,1970-01-01,2011-03-20
,1641,203,2011-03-21,2012-02-27
,1641,227,2012-02-28,
,1642,38,1970-01-01,2011-03-20
,1642,200,2011-03-21,2012-02-27
,1642,223,2012-02-28,
,1643,38,1970-01-01,2011-03-20
,1643,200,2011-03-21,2012-02-27
,1643,223,2012-02-28,
,1644,41,1970-01-01,2011-03-20
,1644,214,2011-03-21,2012-02-27
,1644,238,2012-02-28,
,1645,43,1970-01-01,2011-03-20
,1645,203,2011-03-21,2012-02-27
,1645,227,2012-02-28,
,1646,43,1970-01-01,2011-03-20
,1646,203,2011-03-21,2012-02-27
,1646,227,2012-02-28,
,1647,36,1970-01-01,2011-03-20
,1647,209,2011-03-21,2012-02-27
,1647,233,2012-02-28,
,1648,38,1970-01-01,2011-03-20
,1648,200,2011-03-21,2012-02-27
,1648,223,2012-02-28,
,1649,36,1970-01-01,2011-03-20
,1649,209,2011-03-21,2012-02-27
,1649,233,2012-02-28,
,1650,38,1970-01-01,2011-03-20
,1650,200,2011-03-21,2012-02-27
,1650,223,2012-02-28,
,1651,38,1970-01-01,2011-03-20
,1651,200,2011-03-21,2012-02-27
,1651,223,2012-02-28,
,1652,38,1970-01-01,2011-03-20
,1652,200,2011-03-21,2012-02-27
,1652,223,2012-02-28,
,1653,38,1970-01-01,2011-03-20
,1653,200,2011-03-21,2012-02-27
,1653,223,2012-02-28,
,1654,60,1970-01-01,2011-03-20
,1654,174,2011-03-21,2017-02-05
,1654,353,2017-02-06,
,1655,58,1970-01-01,2011-03-20
,1655,192,2011-03-21,2017-02-05
,1655,352,2017-02-06,
,1656,60,1970-01-01,2011-03-20
,1656,174,2011-03-21,2017-02-05
,1656,353,2017-02-06,
,1657,60,1970-01-01,2011-03-20
,1657,174,2011-03-21,2017-02-05
,1657,362,2017-02-06,
,1658,86,1970-01-01,2011-03-20
,1658,139,2011-03-21,
,1659,153,1970-01-01,2012-02-27
,1659,253,2012-02-28,2021-01-31
,1659,394,2021-02-01,
,1660,65,1970-01-01,2011-03-20
,1660,182,2011-03-21,2017-02-05
,1660,345,2017-02-06,
,1661,266,1970-01-01,2017-02-05
,1661,350,2017-02-06,
,1662,58,1970-01-01,2011-03-20
,1662,192,2011-03-21,2017-02-05
,1662,352,2017-02-06,
,1663,60,1970-01-01,2011-03-20
,1663,174,2011-03-21,2017-02-05
,1663,353,2017-02-06,
,1664,263,1970-01-01,2017-02-05
,1664,349,2017-02-06,
,1665,60,1970-01-01,2011-03-20
,1665,174,2011-03-21,2017-02-05
,1665,353,2017-02-06,
,1666,262,1970-01-01,2017-02-05
,1666,346,2017-02-06,
,1667,75,1970-01-01,2011-03-20
,1667,163,2011-03-21,
,1668,75,1970-01-01,2011-03-20
,1668,163,2011-03-21,
,1669,60,1970-01-01,2011-03-20
,1669,174,2011-03-21,2017-02-05
,1669,353,2017-02-06,
,1670,38,1970-01-01,2011-03-20
,1670,200,2011-03-21,2012-02-27
,1670,223,2012-02-28,
,1671,38,1970-01-01,2011-03-20
,1671,200,2011-03-21,2012-02-27
,1671,223,2012-02-28,
,1672,38,1970-01-01,2011-03-20
,1672,200,2011-03-21,2012-02-27
,1672,223,2012-02-28,
,1673,38,1970-01-01,2011-03-20
,1673,200,2011-03-21,2012-02-27
,1673,223,2012-02-28,
,1674,36,1970-01-01,2011-03-20
,1674,209,2011-03-21,2012-02-27
,1674,233,2012-02-28,
,1675,38,1970-01-01,2011-03-20
,1675,200,2011-03-21,2012-02-27
,1675,223,2012-02-28,
,1676,38,1970-01-01,2011-03-20
,1676,200,2011-03-21,2012-02-27
,1676,223,2012-02-28,
,1677,43,1970-01-01,2011-03-20
,1677,203,2011-03-21,2012-02-27
,1677,227,2012-02-28,
,1678,43,1970-01-01,2011-03-20
,1678,203,2011-03-21,2012-02-27
,1678,227,2012-02-28,
,1679,43,1970-01-01,2011-03-20
,1679,203,2011-03-21,2012-02-27
,1679,227,2012-02-28,
,1680,36,1970-01-01,2011-03-20
,1680,209,2011-03-21,2012-02-27
,1680,233,2012-02-28,
,1681,106,1970-01-01,2011-03-20
,1681,218,2011-03-21,2012-02-27
,1681,241,2012-02-28,
,1682,36,1970-01-01,2011-03-20
,1682,209,2011-03-21,2012-02-27
,1682,233,2012-02-28,
,1683,38,1970-01-01,2011-03-20
,1683,200,2011-03-21,2012-02-27
,1683,223,2012-02-28,
,1684,38,1970-01-01,2011-03-20
,1684,200,2011-03-21,2012-02-27
,1684,223,2012-02-28,
,1685,43,1970-01-01,2011-03-20
,1685,203,2011-03-21,2012-02-27
,1685,227,2012-02-28,
,1686,48,1970-01-01,2011-03-20
,1686,206,2011-03-21,2012-02-27
,1686,230,2012-02-28,
,1687,48,1970-01-01,2011-03-20
,1687,206,2011-03-21,2012-02-27
,1687,230,2012-02-28,
,1688,36,1970-01-01,2011-03-20
,1688,209,2011-03-21,2012-02-27
,1688,313,2012-02-28,
,1689,106,1970-01-01,2011-03-20
,1689,218,2011-03-21,2012-02-27
,1689,241,2012-02-28,
,1690,37,1970-01-01,2011-03-20
,1690,210,2011-03-21,2012-02-27
,1690,265,2012-02-28,
,1691,37,1970-01-01,2011-03-20
,1691,210,2011-03-21,2012-02-27
,1691,234,2012-02-28,
,1692,36,1970-01-01,2011-03-20
,1692,209,2011-03-21,2012-02-27
,1692,233,2012-02-28,
,1693,38,1970-01-01,2011-03-20
,1693,200,2011-03-21,2012-02-27
,1693,364,2012-02-28,
,1694,38,1970-01-01,2011-03-20
,1694,200,2011-03-21,2012-02-27
,1694,223,2012-02-28,
,1695,43,1970-01-01,2011-03-20
,1695,203,2011-03-21,2012-02-27
,1695,227,2012-02-28,
,1696,38,1970-01-01,2011-03-20
,1696,200,2011-03-21,2012-02-27
,1696,223,2012-02-28,
,1697,38,1970-01-01,2011-03-20
,1697,200,2011-03-21,2012-02-27
,1697,223,2012-02-28,
,1698,36,1970-01-01,2011-03-20
,1698,209,2011-03-21,2012-02-27
,1698,233,2012-02-28,
,1699,38,1970-01-01,2011-03-20
,1699,200,2011-03-21,2012-02-27
,1699,223,2012-02-28,
,1700,366,1970-01-01,2019-02-04
,1700,368,2019-02-05,
,1701,65,1970-01-01,2011-03-20
,1701,182,2011-03-21,2017-02-05
,1701,345,2017-02-06,
,1702,65,1970-01-01,2011-03-20
,1702,182,2011-03-21,2017-02-05
,1702,345,2017-02-06,
,1703,61,1970-01-01,2011-03-20
,1703,182,2011-03-21,2017-02-05
,1703,345,2017-02-06,
,1704,262,1970-01-01,2017-02-05
,1704,346,2017-02-06,
,1705,81,1970-01-01,2011-03-20
,1705,142,2011-03-21,2021-01-31
,1705,392,2021-02-01,
,1706,75,1970-01-01,2011-03-20
,1706,163,2011-03-21,
,1707,82,1970-01-01,2011-03-20
,1707,143,2011-03-21,2021-01-31
,1707,393,2021-02-01,
,1708,266,1970-01-01,2017-02-05
,1708,350,2017-02-06,
,1709,65,1970-01-01,2011-03-20
,1709,183,2011-03-21,2017-02-05
,1709,359,2017-02-06,
,1710,60,1970-01-01,2011-03-20
,1710,175,2011-03-21,2017-02-05
,1710,347,2017-02-06,
,1711,365,1970-01-01,
,1712,60,1970-01-01,2011-03-20
,1712,174,2011-03-21,2017-02-05
,1712,353,2017-02-06,
,1713,60,1970-01-01,2011-03-20
,1713,177,2011-03-21,2017-02-05
,1713,355,2017-02-06,
,1714,60,1970-01-01,2011-03-20
,1714,177,2011-03-21,2017-02-05
,1714,355,2017-02-06,
,1715,75,1970-01-01,2011-03-20
,1715,163,2011-03-21,
,1716,36,1970-01-01,2011-03-20
,1716,209,2011-03-21,2012-02-27
,1716,233,2012-02-28,
,1717,106,1970-01-01,2011-03-20
,1717,218,2011-03-21,2012-02-27
,1717,241,2012-02-28,
,1718,43,1970-01-01,2011-03-20
,1718,203,2011-03-21,2012-02-27
,1718,227,2012-02-28,
,1719,36,1970-01-01,2011-03-20
,1719,209,2011-03-21,2012-02-27
,1719,233,2012-02-28,
,1720,41,1970-01-01,2011-03-20
,1720,214,2011-03-21,2012-02-27
,1720,238,2012-02-28,
,1721,38,1970-01-01,2011-03-20
,1721,200,2011-03-21,2012-02-27
,1721,223,2012-02-28,
,1722,43,1970-01-01,2011-03-20
,1722,203,2011-03-21,2012-02-27
,1722,227,2012-02-28,
,1723,49,1970-01-01,2011-03-20
,1723,208,2011-03-21,2012-02-27
,1723,232,2012-02-28,
,1724,38,1970-01-01,2011-03-20
,1724,200,2011-03-21,2012-02-27
,1724,223,2012-02-28,
,1725,38,1970-01-01,2011-03-20
,1725,200,2011-03-21,2012-02-27
,1725,364,2012-02-28,
,1726,38,1970-01-01,2011-03-20
,1726,200,2011-03-21,2012-02-27
,1726,223,2012-02-28,
,1727,38,1970-01-01,2011-03-20
,1727,200,2011-03-21,2012-02-27
,1727,223,2012-02-28,
,1728,36,1970-01-01,2011-03-20
,1728,209,2011-03-21,2012-02-27
,1728,233,2012-02-28,
,1729,38,1970-01-01,2011-03-20
,1729,200,2011-03-21,2012-02-27
,1729,223,2012-02-28,
,1730,36,1970-01-01,2011-03-20
,1730,209,2011-03-21,2012-02-27
,1730,233,2012-02-28,
,1731,38,1970-01-01,2011-03-20
,1731,200,2011-03-21,2012-02-27
,1731,223,2012-02-28,
,1732,36,1970-01-01,2011-03-20
,1732,209,2011-03-21,2012-02-27
,1732,233,2012-02-28,
,1733,36,1970-01-01,2011-03-20
,1733,209,2011-03-21,2012-02-27
,1733,233,2012-02-28,
,1734,36,1970-01-01,2011-03-20
,1734,209,2011-03-21,2012-02-27
,1734,321,2012-02-28,
,1735,38,1970-01-01,2011-03-20
,1735,200,2011-03-21,2012-02-27
,1735,223,2012-02-28,
,1736,36,1970-01-01,2011-03-20
,1736,209,2011-03-21,2012-02-27
,1736,233,2012-02-28,
,1737,38,1970-01-01,2011-03-20
,1737,200,2011-03-21,2012-02-27
,1737,223,2012-02-28,
,1738,38,1970-01-01,2011-03-20
,1738,200,2011-03-21,2012-02-27
,1738,223,2012-02-28,2023-01-26
,1738,364,2023-01-27,
,1739,38,1970-01-01,2011-03-20
,1739,200,2011-03-21,2012-02-27
,1739,223,2012-02-28,
,1740,38,1970-01-01,2011-03-20
,1740,200,2011-03-21,2012-02-27
,1740,364,2012-02-28,
,1741,36,1970-01-01,2011-03-20
,1741,209,2011-03-21,2012-02-27
,1741,233,2012-02-28,
,1742,38,1970-01-01,2011-03-20
,1742,200,2011-03-21,2012-02-27
,1742,223,2012-02-28,
,1743,49,1970-01-01,2011-03-20
,1743,208,2011-03-21,2012-02-27
,1743,232,2012-02-28,
,1744,36,1970-01-01,2011-03-20
,1744,209,2011-03-21,2012-02-27
,1744,233,2012-02-28,
,1745,38,1970-01-01,2011-03-20
,1745,200,2011-03-21,2012-02-27
,1745,223,2012-02-28,
,1746,50,1970-01-01,2011-03-20
,1746,217,2011-03-21,2012-02-27
,1746,243,2012-02-28,
,1747,38,1970-01-01,2011-03-20
,1747,200,2011-03-21,2012-02-27
,1747,223,2012-02-28,
,1748,36,1970-01-01,2011-03-20
,1748,209,2011-03-21,2012-02-27
,1748,233,2012-02-28,2025-03-02
,1748,234,2025-03-03,
,1749,38,1970-01-01,2011-03-20
,1749,200,2011-03-21,2012-02-27
,1749,223,2012-02-28,
,1750,38,1970-01-01,2011-03-20
,1750,219,2011-03-21,2012-02-27
,1750,223,2012-02-28,
,1751,38,1970-01-01,2011-03-20
,1751,200,2011-03-21,2012-02-27
,1751,223,2012-02-28,
,1752,38,1970-01-01,2011-03-20
,1752,200,2011-03-21,2012-02-27
,1752,223,2012-02-28,
,1753,36,1970-01-01,2011-03-20
,1753,209,2011-03-21,2012-02-27
,1753,233,2012-02-28,
,1754,36,1970-01-01,2011-03-20
,1754,209,2011-03-21,2012-02-27
,1754,233,2012-02-28,
,1755,37,1970-01-01,2011-03-20
,1755,210,2011-03-21,2012-02-27
,1755,234,2012-02-28,
,1756,37,1970-01-01,2011-03-20
,1756,210,2011-03-21,2012-02-27
,1756,234,2012-02-28,
,1757,38,1970-01-01,2011-03-20
,1757,200,2011-03-21,2012-02-27
,1757,223,2012-02-28,
,1758,36,1970-01-01,2011-03-20
